,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[-272.93104, -3419.81924, 0, 0]","[-269.99925, -3419.9549399999996, 11.727159999999913, -0.5427999999992608]","[-267.83555, -3422.39255, 8.654800000000023, -9.750440000001618]","[-265.46038, -3425.12515, 9.500680000000102, -10.930399999999281]","[-262.64558, -3428.16218, 11.259199999999964, -12.148119999999835]","[-260.46341, -3430.60511, 8.72867999999994, -9.771720000000641]","[-258.61752, -3434.6886700000005, 7.383559999999989, -16.334240000001955]","[-258.72199, -3436.4606299999996, -0.4178799999999683, -7.087839999996504]","[-259.27221000000003, -3436.71485, -2.200880000000099, -1.0168800000010387]","[-263.08832, -3433.5202600000002, -15.264439999999922, 12.778359999998429]","[-272.13592, -3429.0996600000003, -36.190399999999954, 17.68239999999969]","[-282.26488, -3427.0873899999997, -40.515840000000026, 8.049080000002505]","[-296.77187000000004, -3421.45976, -58.02796000000012, 22.510519999997996]","[-304.74742000000003, -3418.2769200000002, -31.902199999999993, 12.731359999999768]","[-303.49981, -3418.1686799999998, 4.990440000000035, 0.4329600000019127]","[-297.34477000000004, -3419.88232, 24.62015999999994, -6.854560000001584]"
1,People,"[-292.26081, -3417.60533, 0, 0]","[-287.25138, -3408.71638, 20.037720000000036, 35.55580000000009]","[-283.63007999999996, -3393.8142799999996, 14.485200000000077, 59.608400000000984]","[-280.06903, -3383.14031, 14.244199999999864, 42.69587999999749]","[-278.97562999999997, -3379.9083100000003, 4.373600000000124, 12.927999999999884]","[-278.7287, -3381.77262, 0.9877199999998538, -7.457239999999729]","[-281.63389, -3385.28936, -11.620760000000018, -14.066960000000108]","[-281.45211, -3389.8560799999996, 0.7271200000000135, -18.2668799999974]","[-277.79721, -3397.17069, 14.619600000000004, -29.258440000001453]","[-276.75124, -3401.84645, 4.183880000000045, -18.70304000000033]","[-274.12383, -3406.8386, 10.50963999999999, -19.96860000000015]","[-273.86321, -3407.09919, 1.0424800000000687, -1.0423599999994622]","[-274.36657, -3405.5184600000002, -2.0134400000001733, 6.322919999998703]","[-274.37843, -3404.8340700000003, -0.04743999999982407, 2.7375599999995757]","[-284.065, -3406.87614, -38.74628000000007, -8.168279999998049]","[-339.66753, -3398.85442, -222.41012, 32.08687999999893]"
2,People,"[-446.46352, -3359.76858, 0, 0]","[-593.35705, -3248.96048, -587.5741199999998, 443.23239999999896]","[-803.79696, -3081.49528, -841.7596400000002, 669.8608000000004]","[-1020.0269199999999, -2967.06043, -864.9198399999996, 457.7394000000004]","[-1249.82089, -2889.65358, -919.1758800000002, 309.6273999999994]","[-1521.066, -2845.19695, -1084.9804400000003, 177.82652000000053]","[-1783.1159, -2775.7179100000003, -1048.1996, 277.91615999999885]","[-2032.27411, -2698.90855, -996.6328400000002, 307.2374400000008]","[-2280.53307, -2628.75497, -993.0358400000005, 280.6143200000008]","[-2532.10448, -2592.8464, -1006.2856400000001, 143.63428000000022]","[-2795.7711600000002, -2566.89939, -1054.666720000001, 103.78803999999946]","[-3043.06189, -2515.40753, -989.1629199999988, 205.96744000000035]","[-3273.39078, -2407.70855, -921.3155600000009, 430.7959200000005]","[-3504.51591, -2275.0039699999998, -924.5005199999996, 530.8183200000003]","[-3723.5784200000003, -2157.3225199999997, -876.2500400000008, 470.72580000000016]","[-3951.4449600000003, -2028.97783, -911.46616, 513.3787599999987]"
3,People,"[-4171.63197, -1878.65142, 0, 0]","[-4358.6988200000005, -1717.3262, -748.2674000000006, 645.3008799999998]","[-4554.95109, -1544.3701199999998, -785.0090799999962, 691.8243200000006]","[-4781.61860253012, -1408.657911807229, -906.6700501204832, 542.8488327710829]","[-5014.6101356626505, -1280.0186497590362, -931.9661325301204, 514.5570481927716]","[-5247.6016687951815, -1151.3793877108433, -931.966132530124, 514.5570481927716]","[-5481.51346, -1018.4376800000001, -935.6471648192746, 531.7668308433726]","[-5709.43507, -905.72814, -911.6864400000013, 450.83816000000024]","[-5936.3353, -827.4726099999999, -907.6009199999979, 313.0221200000008]","[-6157.6395581372535, -761.6568258823529, -885.2170325490151, 263.26313647058805]","[-6276.625959281047, -736.4282082352942, -475.9456045751722, 100.91447058823496]","[-6395.612360424837, -711.1995905882353, -475.94560457516127, 100.91447058823542]","[-6514.598761568626, -685.9709729411766, -475.94560457515763, 100.91447058823496]","[-6633.585162712418, -660.7423552941177, -475.94560457516855, 100.91447058823542]","[-6752.571563856209, -635.5137376470589, -475.94560457516127, 100.91447058823542]","[-6871.557965000001, -610.28512, -475.94560457516855, 100.91447058823542]"
4,People,"[-6990.544366143791, -585.0565023529413, 0, 0]","[-7109.5307672875815, -559.8278847058823, -475.94560457516127, 100.91447058823587]","[-7228.517168431374, -534.5992670588237, -475.94560457516855, 100.91447058823451]","[-7347.503569575164, -509.3706494117647, -475.94560457516127, 100.91447058823587]","[-7466.489970718954, -484.1420317647059, -475.94560457516127, 100.91447058823519]","[-7585.476371862746, -458.9134141176471, -475.94560457516855, 100.91447058823519]","[-7578.640701678082, -370.693163030822, 27.34268073865678, 352.8810043473004]","[-7447.289860068492, -369.36052818493147, 525.4033664383605, 5.330539383562154]","[-7315.939018458904, -368.02789333904116, 525.4033664383537, 5.330539383561249]","[-7184.5881768493155, -366.6952584931508, 525.4033664383533, 5.330539383561472]","[-7053.237335239726, -365.3626236472603, 525.4033664383569, 5.330539383561927]","[-6921.886493630137, -364.0299888013699, 525.4033664383569, 5.3305393835617]","[-6790.535652020548, -362.69735395547946, 525.4033664383569, 5.3305393835617]","[-6659.1848104109595, -361.3647191095889, 525.4033664383533, 5.330539383562154]","[-6527.833968801368, -360.03208426369866, 525.4033664383642, 5.3305393835610175]","[-6396.483127191781, -358.69944941780824, 525.4033664383496, 5.3305393835617]"
5,People,"[-6265.132285582193, -357.3668145719178, 0, 0]","[-6133.781443972603, -356.0341797260274, 525.4033664383605, 5.3305393835617]","[-6002.430602363014, -354.701544880137, 525.4033664383533, 5.330539383561472]","[-5871.079760753425, -353.3689100342466, 525.4033664383569, 5.3305393835617]","[-5739.728919143836, -352.03627518835617, 525.4033664383569, 5.3305393835617]","[-5608.378077534247, -350.70364034246575, 525.4033664383569, 5.3305393835617]","[-5477.027235924657, -349.3710054965754, 525.4033664383569, 5.330539383561472]","[-5345.676394315069, -348.03837065068495, 525.4033664383533, 5.3305393835617]","[-5214.32555270548, -346.7057358047945, 525.4033664383574, 5.3305393835619315]","[-5082.9747110958915, -345.3731009589041, 525.4033664383533, 5.330539383561472]","[-4951.623869486302, -344.0404661130137, 525.4033664383569, 5.3305393835617]","[-4820.273027876712, -342.7078312671233, 525.4033664383605, 5.330539383561472]","[-4688.922186267124, -341.3751964212329, 525.4033664383533, 5.3305393835617]","[-4557.571344657535, -340.04256157534246, 525.4033664383569, 5.3305393835617]","[-4354.358946666666, -397.78937777777776, 812.8495919634734, -230.9872648097412]","[-4130.16442, -448.34233, 896.7781066666648, -202.21180888888898]"
6,People,"[-3903.05607, -469.80091, 0, 0]","[-3682.3790799999997, -496.11463, 882.7079600000015, -105.25487999999996]","[-3461.7460100000003, -558.28827, 882.5322799999976, -248.69456000000014]","[-3232.64814, -604.69588, 916.391480000002, -185.6304399999999]","[-2999.9748, -634.80322, 930.6933599999993, -120.42936000000009]","[-2765.47443, -636.15636, 938.001479999999, -5.412559999999758]","[-2533.35004, -635.90753, 928.4975600000016, 0.9953199999999924]","[-2302.21457, -680.43064, 924.5418799999989, -178.09244000000035]","[-2073.35532, -733.0924, 915.4370000000007, -210.64704000000003]","[-1848.07352, -767.0441599999999, 901.1272000000008, -135.8070399999997]","[-1626.10979, -779.10447, 887.8549199999998, -48.24124000000029]","[-1411.0956800000001, -782.82775, 860.0564399999994, -14.89312000000018]","[-1188.86958, -814.54201, 888.9044000000004, -126.85703999999987]","[-958.07656, -849.36015, 923.1720800000003, -139.27255999999988]","[-688.54613, -849.0532199999999, 1078.12172, 1.2277200000003177]","[-403.66379, -831.38115, 1139.5293599999998, 70.6882799999994]"
7,People,"[-144.88335, -822.50736, 0, 0]","[77.10922, -798.48549, 887.97028, 96.08747999999969]","[315.67545, -773.08023, 954.2649200000001, 101.62104]","[588.2710099999999, -736.1229099999999, 1090.3822399999997, 147.82928000000038]","[834.1273, -679.2448400000001, 983.4251600000002, 227.51227999999946]","[1056.51911, -608.44373, 889.5672399999999, 283.20444000000043]","[1279.9484, -566.15676, 893.7171600000001, 169.14788]","[1513.80313, -532.18953, 935.4189200000001, 135.8689199999999]","[1748.02376, -473.46319000000005, 936.8825200000009, 234.90535999999994]","[1968.76092, -394.43065, 882.9486399999996, 316.13016000000016]","[2166.16212, -328.06736, 789.6048000000001, 265.45316]","[2378.7779800000003, -288.46652, 850.4634400000014, 158.40336000000002]","[2611.30677, -244.08256, 930.1151599999994, 177.53584]","[2846.28146, -172.53592, 939.89876, 286.18656]","[3072.14984, -87.32176, 903.4735199999996, 340.85664]","[3291.90112, -29.26867, 879.0051199999998, 232.21236]"
8,People,"[3526.8381600000002, 6.41399, 0, 0]","[3768.9207899999997, 39.965579999999996, 968.3305199999977, 134.20636]","[4006.59698, 86.80054, 950.7047600000005, 187.33984]","[4249.15117, 155.31645, 970.2167600000012, 274.06364]","[4490.93774, 206.77279, 967.1462800000008, 205.82535999999993]","[4736.699229999999, 229.77159, 983.0459599999958, 91.99520000000007]","[4983.24789703125, 249.37720671875, 986.1946681250047, 78.42246687499994]","[5224.522705625, 289.185679375, 965.0992343749967, 159.23389062500007]","[5465.79751421875, 328.99415203125, 965.0992343750013, 159.2338906250001]","[5709.50682736842, 357.36667578947373, 974.8372525986815, 113.49009503289494]","[5955.051345, 371.65798500000005, 982.1780705263191, 57.16523684210529]","[6211.64246, 388.03394, 1026.3644600000007, 65.50381999999968]","[6455.69696, 419.34009, 976.2180000000008, 125.22460000000001]","[6696.29124, 458.54077, 962.3771199999974, 156.80272000000014]","[6926.435, 468.80262999999997, 920.5750400000034, 41.047439999999824]","[7027.928743081761, 467.0312077987421, 405.97497232704336, -7.0856888050313955]"
9,People,"[6995.3611036687635, 463.3147240461216, 0, 0]","[6962.793464255766, 459.59824029350096, -130.2705576519911, -14.865935010482644]","[6930.225824842767, 455.88175654088053, -130.27055765199475, -14.865935010481735]","[6897.658185429769, 452.16527278825987, -130.2705576519911, -14.865935010482644]","[6865.090546016771, 448.4487890356393, -130.2705576519911, -14.86593501048219]","[6832.522906603775, 444.7323052830188, -130.27055765198747, -14.86593501048219]","[6799.955267190777, 441.01582153039834, -130.2705576519911, -14.865935010481735]","[6767.387627777778, 437.2993377777778, -130.27055765199475, -14.86593501048219]","[6734.819988364779, 433.5828540251572, -130.27055765199486, -14.86593501048243]","[6702.252348951783, 429.86637027253664, -130.27055765198747, -14.86593501048219]","[6669.684709538784, 426.14988651991615, -130.27055765199475, -14.865935010481962]","[6637.117070125786, 422.4334027672956, -130.2705576519911, -14.86593501048219]","[6604.549430712788, 418.7169190146751, -130.2705576519911, -14.865935010481962]","[6571.981791299791, 415.0004352620545, -130.27055765198747, -14.865935010482417]","[6539.414151886794, 411.28395150943396, -130.2705576519911, -14.86593501048219]","[6506.846512473794, 407.56746775681336, -130.2705576519984, -14.865935010482417]"
