,Type,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16
0,People,"[6310.660879999999, -2031.89187, 0, 0]","[6320.18635, -2021.93548, 38.101880000001984, 39.825559999999314]","[6304.32418, -2027.6492600000001, -63.44868000000133, -22.85512000000017]","[6243.36394, -2092.3749, -243.84095999999772, -258.90255999999863]","[6124.7092299999995, -2179.254, -474.6188400000028, -347.51640000000043]","[5913.46685, -2217.47116, -844.9695199999987, -152.8686400000006]","[5664.55884, -2235.4011, -995.6320400000004, -71.71975999999995]","[5478.03662, -2213.37006, -746.0888799999993, 88.12415999999939]","[5301.26328, -2123.56682, -707.0933599999996, 359.2129600000011]","[5093.40037, -1996.23035, -831.4516399999993, 509.34587999999985]","[4854.39472, -1975.6448899999998, -956.0226000000002, 82.34184000000096]","[4586.34029, -2017.14298, -1072.2177200000006, -165.9923600000011]","[4303.67579, -2027.5458600000002, -1130.6579999999994, -41.61152000000038]","[4031.37685, -1986.92398, -1089.1957600000005, 162.4875200000006]","[3729.6819100000002, -1928.1817, -1206.7797599999994, 234.96911999999975]","[3428.50057, -1986.94137, -1204.7253600000004, -235.03867999999966]"
1,People,"[3120.33891, -2088.8928300000002, 0, 0]","[2801.45142, -2119.02742, -1275.5499600000003, -120.53835999999865]","[2497.16746, -2093.38096, -1217.135839999999, 102.58583999999973]","[2167.24726, -2084.16835, -1319.6808, 36.85044000000016]","[1888.19895, -2184.0201899999997, -1116.1932400000005, -399.40735999999924]","[1592.24221, -2316.90035, -1183.8269600000003, -531.5206400000006]","[1271.59615, -2381.8976399999997, -1282.5842399999992, -259.9891599999992]","[958.51847, -2409.98112, -1252.3107200000004, -112.33392000000094]","[626.43934, -2479.52072, -1328.316520000001, -278.1584000000005]","[360.52294, -2633.51727, -1063.6656, -615.9861999999994]","[86.37405, -2813.44249, -1096.59556, -719.7008800000003]","[-232.31056, -2906.99712, -1274.73844, -374.21852000000035]","[-555.56531, -2962.85801, -1293.0189999999998, -223.4435599999997]","[-870.4378199999999, -3071.35768, -1259.4900399999997, -433.9986800000006]","[-1143.6386699999998, -3236.9904, -1092.8033999999998, -662.5308800000003]","[-1453.31691, -3394.74649, -1238.7129600000007, -631.0243599999994]"
2,People,"[-1746.07265, -3429.38159, 0, 0]","[-1840.4150957318952, -3426.8719426194148, -377.3697829275807, 10.038589522340772]","[-1844.694280631741, -3421.255446471495, -17.116739599383436, 22.465984591679444]","[-1848.973465531587, -3415.638950323574, -17.116739599383436, 22.465984591683082]","[-1853.2526504314328, -3410.0224541756547, -17.116739599383436, 22.465984591677625]","[-1857.531835331279, -3404.405958027735, -17.116739599384346, 22.465984591679444]","[-1861.811020231125, -3398.789461879815, -17.116739599384346, 22.465984591679444]","[-1866.0902051309704, -3393.172965731895, -17.116739599381617, 22.465984591679444]","[-1870.3693900308167, -3387.5564695839753, -17.11673959938527, 22.465984591679465]","[-1874.6485749306626, -3381.9399734360554, -17.116739599383436, 22.465984591679444]","[-1878.9277598305084, -3376.323477288136, -17.116739599383436, 22.465984591677625]","[-1883.2069447303545, -3370.706981140216, -17.116739599384346, 22.465984591679444]","[-1887.4861296302, -3365.0904849922963, -17.116739599381617, 22.465984591679444]","[-1891.7653145300465, -3359.4739888443764, -17.116739599386165, 22.465984591679444]","[-1896.0444994298919, -3353.857492696456, -17.116739599381617, 22.465984591681263]","[-1900.323684329738, -3348.2409965485363, -17.116739599384346, 22.465984591679444]"
3,People,"[-1904.602869229584, -3342.6245004006164, 0, 0]","[-1908.88205412943, -3337.0080042526965, -17.116739599383436, 22.465984591679444]","[-1913.1612390292762, -3331.391508104777, -17.116739599385255, 22.465984591677625]","[-1917.4404239291214, -3325.7750119568573, -17.116739599380708, 22.465984591679444]","[-1921.7196088289677, -3320.158515808937, -17.116739599385255, 22.465984591681263]","[-1925.9987937288136, -3314.5420196610166, -17.116739599383436, 22.465984591681263]","[-1930.2779786286594, -3308.925523513097, -17.116739599383436, 22.465984591679444]","[-1934.5571635285053, -3303.309027365177, -17.116739599383436, 22.465984591679444]","[-1938.8363484283511, -3297.692531217257, -17.11673959938345, 22.465984591679465]","[-1943.1155333281968, -3292.076035069337, -17.116739599382527, 22.465984591679444]","[-1947.3947182280428, -3286.4595389214173, -17.116739599384346, 22.465984591679444]","[-1884.0517399999999, -3158.95055, 253.37191291217187, 510.03595568566925]","[-1726.3174600000002, -3032.98477, 630.9371199999987, 503.86312]","[-1497.12653, -2927.06159, 916.7637200000008, 423.6927200000009]","[-1298.26921, -2775.68348, 795.4292800000003, 605.5124399999986]","[-1100.3537099999999, -2596.14388, 791.6620000000003, 718.1584000000003]"
4,People,"[-855.7733199999999, -2403.80096, 0, 0]","[-585.02462, -2285.5163, 1082.9947999999995, 473.13864000000103]","[-294.34067999999996, -2213.60556, 1162.7357600000003, 287.6429599999992]","[-40.713609999999996, -2076.3947399999997, 1014.5082799999999, 548.843280000001]","[181.79449, -1900.67845, 890.0323999999999, 702.8651599999985]","[433.5486, -1728.5424100000002, 1007.0164400000001, 688.5441599999995]","[727.73228, -1632.6625800000002, 1176.7347199999997, 383.51932000000033]","[1044.0082, -1575.72982, 1265.1036800000002, 227.73104000000058]","[1299.90026, -1436.82915, 1023.5682400000005, 555.6026800000004]","[1537.76575, -1257.28991, 951.4619600000005, 718.1569600000003]","[1815.08471, -1124.60799, 1109.2758400000002, 530.72768]","[2113.32947, -1057.6173900000001, 1192.9790400000002, 267.96239999999943]","[2428.86345, -1019.34255, 1262.1359199999988, 153.09936000000062]","[2658.9084199999998, -888.09389, 920.1798799999997, 524.9946399999999]","[2866.38841, -720.49382, 829.9199600000011, 670.4002799999998]","[3117.80548, -583.9264, 1005.6682799999999, 546.2696800000003]"
5,People,"[3404.48674, -519.6273, 0, 0]","[3706.03273, -466.26709000000005, 1206.1839600000003, 213.44083999999975]","[3931.36101, -347.01875, 901.3131200000007, 476.99336000000017]","[4113.61921, -187.8356, 729.032799999999, 636.7326]","[4333.56775, -38.22873, 879.7941600000013, 598.4274800000001]","[4559.60956, -9.94698, 904.1672399999989, 113.127]","[4805.6914799999995, -51.7203, 984.3276799999985, -167.09328]","[4997.657929999999, -21.99558, 767.8657999999996, 118.89888]","[5115.83815, 71.04079, 472.72088000000116, 372.14548000000036]","[5199.23674, 175.87573, 333.5943600000028, 419.33976]","[5307.982620000001, 218.85071000000002, 434.9835200000016, 171.89992000000007]","[5436.5205, 214.5943, 514.1515199999958, -17.025640000000067]","[5590.32819, 217.17752000000002, 615.2307600000022, 10.332880000000046]","[5687.05229, 264.04725, 386.8963999999978, 187.47892000000002]","[5700.02985, 312.22262, 51.91024000000107, 192.70147999999995]","[5674.1765, 442.57478, -103.41340000000127, 521.4086399999999]"
6,People,"[5685.0699, 591.64057, 0, 0]","[5753.27742, 719.23381, 272.8300799999997, 510.3729599999997]","[5883.35315, 884.34329, 520.3029199999983, 660.4379200000003]","[6090.98468, 1128.02029, 830.5261199999986, 974.7079999999996]","[6215.748320000001, 1328.73291, 499.05456000000413, 802.8504800000001]","[6260.74399, 1407.2457, 179.98267999999734, 314.05116]","[6224.61761, 1391.09567, -144.5055199999988, -64.60012000000006]","[6068.65024, 1397.11253, -623.8694800000012, 24.067440000000715]","[5911.558120000001, 1445.76169, -628.3684799999979, 194.59663999999992]","[5841.5744700000005, 1475.20551, -279.9346000000005, 117.77527999999984]","[5800.64311, 1490.8849, -163.72544000000198, 62.71756000000005]","[5788.89286, 1492.7976199999998, -47.001000000000204, 7.650879999999233]","[5782.3231, 1478.72499, -26.27904000000126, -56.29051999999956]","[5787.94946, 1476.21026, 22.505440000000817, -10.058919999999489]","[5826.22317, 1477.6833199999999, 153.09484000000157, 5.892239999999219]","[5923.2488299999995, 1460.19874, 388.10263999999734, -69.9383199999993]"
7,People,"[6044.4037, 1483.6620300000002, 0, 0]","[6038.14326, 1530.33529, -25.041760000000068, 186.6930399999992]","[5969.899420000001, 1520.53226, -272.9753599999967, -39.21212000000014]","[5828.52459, 1367.9879, -565.4993200000026, -610.1774399999995]","[5688.69365, 1064.36666, -559.3237599999993, -1214.4849600000007]","[5582.21975, 870.7831199999999, -425.89559999999983, -774.3341599999999]","[5424.40619, 789.08791, -631.254240000002, -326.7808399999999]","[5204.45101, 776.34907, -879.8207199999997, -50.95535999999993]","[5017.33859, 685.50804, -748.4496799999986, -363.36412000000007]","[4891.2970000000005, 523.30089, -504.16635999999926, -648.8286000000003]","[4739.85717, 322.46454, -605.759320000001, -803.3453999999999]","[4530.57541, 171.79663, -837.1270399999994, -602.67164]","[4276.20933, 12.7905, -1017.4643200000028, -636.0245199999999]","[4046.4067299999997, -186.56052, -919.2103999999999, -797.40408]","[3860.79435, -412.30584, -742.4495199999983, -902.98128]","[3662.1929999999998, -631.29939, -794.4054000000015, -875.9742000000001]"
8,People,"[3439.69066, -784.38098, 0, 0]","[3178.02797, -914.8947300000001, -1046.6507600000004, -522.0550000000003]","[2925.51384, -1070.42153, -1010.0565200000001, -622.1071999999999]","[2692.66092, -1244.17862, -931.4116800000011, -695.0283599999993]","[2433.07766, -1416.3424400000001, -1038.3330399999995, -688.6552800000009]","[2154.3876600000003, -1513.4296199999999, -1114.7599999999984, -388.34871999999905]","[1842.92785, -1570.72577, -1245.8392400000012, -229.1846000000005]","[1546.38829, -1700.93935, -1186.1582399999998, -520.8543200000004]","[1274.6554, -1871.29849, -1086.931560000001, -681.4365599999998]","[1000.1697300000001, -2009.96227, -1097.94268, -554.6551200000004]","[720.01141, -2070.53076, -1120.6332800000005, -242.27396000000044]","[439.46913, -2099.55985, -1122.1691199999998, -116.11635999999999]","[196.60887, -2230.48213, -971.44104, -523.6891199999991]","[-87.31824, -2411.95451, -1135.7084399999999, -725.8895200000006]","[-343.02592000000004, -2536.24346, -1022.8307200000002, -497.15580000000045]","[-656.38185, -2621.35636, -1253.4237199999998, -340.4516000000003]"
9,People,"[-1007.41994, -2714.7778399999997, 0, 0]","[-1282.4740199999999, -2895.5836600000002, -1100.2163199999995, -723.223280000002]","[-1523.27056, -3098.2514100000003, -963.1861600000002, -810.6710000000003]","[-1765.70407, -3214.27197, -969.7340400000003, -464.0822399999979]","[-2003.83614, -3244.43424, -952.5282799999995, -120.64908000000105]","[-2287.0555666341465, -3247.401318146341, -1132.8777065365866, -11.868312585364038]","[-2326.221232487805, -3244.957271804878, -156.66266341463415, 9.776185365852143]","[-2365.386898341464, -3242.5132254634145, -156.66266341463597, 9.776185365853962]","[-2404.552564195122, -3240.0691791219515, -156.66266341463248, 9.776185365852152]","[-2443.718230048781, -3237.6251327804875, -156.66266341463597, 9.776185365855781]","[-2482.883895902439, -3235.1810864390245, -156.66266341463052, 9.776185365852143]","[-2522.0495617560973, -3232.737040097561, -156.66266341463415, 9.776185365853962]","[-2561.215227609756, -3230.2929937560966, -156.66266341463415, 9.7761853658576]","[-2600.3808934634144, -3227.8489474146336, -156.66266341463415, 9.776185365852143]","[-2566.90963, -3133.8674, 133.88505385365715, 375.926189658534]","[-2558.55545, -3119.7318, 33.41672000000108, 56.54240000000027]"
